acetic,citric,suger,salt,SO2free,SO2tota,pH,sulfate,alcohol,quality
0.330,0.720,1.100,0.061,7.000,151.000,3.090,0.570,9.500,0.400
0.170,0.330,4.000,0.034,17.000,127.000,3.190,0.390,10.600,0.700
0.200,0.230,1.500,0.037,38.000,93.000,3.360,0.490,12.000,0.600
0.390,0.390,11.100,0.034,25.000,204.000,3.050,0.520,10.000,0.600
0.200,0.360,11.600,0.042,45.000,124.000,2.920,0.590,9.500,0.700
0.260,0.340,6.700,0.029,21.000,162.000,3.080,0.500,10.600,0.600
0.250,0.540,7.000,0.046,58.000,176.000,3.190,0.700,10.400,0.500
0.170,0.460,0.900,0.036,63.000,147.000,3.020,0.410,10.700,0.600
0.310,0.320,4.500,0.024,28.000,94.000,3.250,0.520,13.700,0.700
0.320,0.260,2.100,0.062,26.000,87.000,3.100,0.470,12.800,0.600
0.280,0.310,2.100,0.046,28.000,208.000,3.230,0.640,9.800,0.500
0.315,0.200,6.600,0.041,9.000,126.000,2.940,0.510,8.800,0.500
0.150,0.490,1.500,0.031,17.000,122.000,3.030,0.400,10.300,0.600
0.250,0.320,9.900,0.045,41.000,128.000,3.180,0.520,9.600,0.600
0.240,0.290,2.200,0.037,37.000,102.000,3.270,0.640,11.000,0.700
0.280,0.280,8.500,0.047,54.000,210.000,3.090,0.540,8.900,0.400
0.320,0.310,2.700,0.049,25.000,153.000,3.440,0.730,12.200,0.700
0.190,0.490,9.300,0.030,26.000,132.000,2.990,0.320,11.000,0.700
0.400,0.700,13.100,0.042,29.000,197.000,3.060,0.640,9.700,0.500
0.380,0.500,12.800,0.042,57.000,184.000,3.090,0.460,9.000,0.600
0.260,0.220,18.150,0.050,23.000,139.000,3.060,0.500,9.200,0.500
0.240,0.360,4.900,0.083,10.000,133.000,3.330,0.370,10.800,0.600
0.230,0.330,1.000,0.043,46.000,110.000,3.040,0.650,10.800,0.600
0.390,0.240,4.800,0.037,45.000,138.000,3.230,0.430,11.200,0.700
0.230,0.210,5.100,0.035,29.000,142.000,3.360,0.330,10.100,0.700
0.210,0.620,6.400,0.041,7.000,113.000,2.960,0.590,10.200,0.500
0.190,0.250,1.400,0.051,41.000,107.000,3.530,0.660,10.500,0.700
0.260,0.330,11.800,0.057,48.000,127.000,3.100,0.550,10.000,0.600
0.230,0.190,13.700,0.052,47.000,197.000,3.120,0.530,9.000,0.500
0.300,0.090,6.300,0.042,36.000,138.000,3.150,0.480,9.700,0.500
0.210,0.490,18.150,0.042,41.000,158.000,3.280,0.390,8.700,0.600
0.340,0.310,16.400,0.051,20.000,146.000,3.060,0.540,9.100,0.500
0.200,0.290,19.500,0.039,69.000,237.000,3.100,0.480,9.200,0.600
0.290,0.250,2.500,0.142,8.000,111.000,3.000,0.440,9.900,0.400
0.240,0.360,1.500,0.047,17.000,129.000,3.200,0.540,10.000,0.600
0.330,0.400,6.850,0.038,32.000,138.000,3.030,0.300,11.900,0.700
0.200,0.360,2.500,0.048,16.000,125.000,3.490,0.490,10.000,0.600
0.210,0.490,1.350,0.052,6.000,48.000,3.150,0.280,11.400,0.500
0.180,0.580,1.250,0.034,29.000,129.000,3.510,0.600,12.000,0.700
0.180,0.360,1.300,0.036,40.000,117.000,3.270,0.950,9.500,0.700
0.230,0.360,16.300,0.038,43.000,133.000,3.260,0.410,8.800,0.500
0.155,0.340,2.300,0.045,73.500,214.000,3.180,0.610,9.900,0.700
0.240,0.320,14.900,0.047,54.000,162.000,3.280,0.500,10.200,0.600
0.380,0.230,6.500,0.050,18.000,102.000,3.100,0.550,11.200,0.400
0.230,0.740,3.200,0.042,15.000,126.000,3.020,0.510,11.200,0.600
0.180,0.260,1.400,0.044,46.000,89.000,3.390,0.480,10.700,0.700
0.330,0.320,4.600,0.041,31.000,180.000,2.920,0.740,12.200,0.600
0.310,0.380,16.050,0.058,16.000,165.000,3.380,0.600,9.200,0.500
0.280,0.290,2.700,0.038,26.000,107.000,3.320,0.410,11.600,0.700
0.290,0.210,15.550,0.043,20.000,142.000,3.110,0.540,10.100,0.600
0.420,0.330,2.800,0.034,15.000,85.000,3.280,0.510,13.400,0.600
0.300,0.350,2.800,0.038,10.000,164.000,3.090,0.530,12.000,0.600
0.360,0.390,1.600,0.024,26.000,93.000,3.150,0.490,11.900,0.600
0.210,0.580,10.000,0.081,34.000,126.000,2.950,0.460,8.900,0.500
0.430,0.320,1.400,0.048,10.000,67.000,3.080,0.410,11.400,0.500
1.005,0.460,1.400,0.046,34.000,185.000,3.020,0.490,10.200,0.400
0.310,0.270,7.400,0.049,48.000,169.000,3.270,0.450,11.100,0.600
0.520,0.340,1.200,0.042,18.000,167.000,3.240,0.390,10.600,0.500
0.400,0.300,5.300,0.038,20.000,125.000,3.360,0.730,12.600,0.600
0.110,0.470,10.600,0.052,69.000,148.000,2.910,0.340,9.300,0.400
0.320,0.340,7.700,0.044,63.000,212.000,3.220,0.480,9.700,0.600
0.270,0.490,1.800,0.041,23.000,86.000,3.160,0.420,12.500,0.600
0.290,0.260,6.500,0.042,32.000,160.000,3.140,0.470,10.700,0.500
0.160,0.320,1.100,0.036,74.000,184.000,3.220,0.410,11.000,0.600
0.290,0.490,3.800,0.047,37.000,136.000,2.950,0.400,9.400,0.600
0.250,0.490,1.100,0.042,35.000,156.000,3.130,0.550,11.300,0.500
0.200,0.490,11.800,0.048,46.000,212.000,3.090,0.460,10.000,0.700
0.270,0.250,7.500,0.030,18.000,117.000,3.090,0.380,13.000,0.600
0.250,0.400,1.300,0.038,22.000,101.000,3.030,0.390,11.400,0.600
0.490,0.570,17.800,0.052,34.000,243.000,2.980,0.820,9.000,0.500
0.290,0.580,17.500,0.041,51.000,225.000,3.160,0.660,9.500,0.600
0.260,0.330,17.850,0.049,41.500,195.000,3.060,0.440,9.100,0.700
0.170,0.340,1.800,0.045,96.000,170.000,3.380,0.900,11.800,0.800
0.200,0.440,13.900,0.050,44.000,130.000,3.110,0.480,10.000,0.600
0.300,0.210,7.200,0.045,54.000,190.000,3.220,0.480,9.400,0.500
0.430,0.280,11.250,0.032,31.000,87.000,3.020,0.380,12.400,0.600
0.120,0.360,2.100,0.044,47.000,146.000,3.270,0.740,11.400,0.700
0.190,0.330,1.600,0.043,63.000,149.000,3.440,0.520,10.800,0.500
0.310,0.300,2.100,0.038,18.000,130.000,3.360,0.630,10.600,0.600
0.220,0.370,15.000,0.053,59.000,178.000,3.370,0.820,9.500,0.700
0.390,0.350,1.600,0.049,10.000,164.000,3.350,0.510,9.700,0.500
0.590,0.000,0.800,0.037,30.000,95.000,3.100,0.400,10.900,0.400
0.200,0.190,12.300,0.048,54.000,145.000,3.160,0.420,9.300,0.600
0.330,0.300,7.200,0.041,42.000,168.000,3.220,0.490,11.100,0.600
0.260,0.290,1.000,0.032,27.000,96.000,3.380,0.440,12.300,0.600
0.280,0.300,3.900,0.026,36.000,105.000,3.260,0.580,12.750,0.600
0.160,0.330,1.000,0.076,17.000,57.000,3.140,0.460,10.600,0.600
0.420,0.460,8.400,0.050,58.000,180.000,3.180,0.460,9.700,0.600
0.240,0.340,5.100,0.038,31.000,99.000,3.240,0.460,11.800,0.600
0.170,0.300,2.800,0.034,33.000,125.000,3.030,0.490,10.400,0.600
0.350,0.350,6.000,0.063,31.000,150.000,3.100,0.470,9.400,0.600
0.250,0.330,2.900,0.057,52.000,173.000,3.020,0.480,9.500,0.700
0.220,0.220,1.200,0.038,5.000,124.000,3.100,0.370,11.200,0.400
0.180,0.300,10.200,0.028,28.000,131.000,3.490,0.420,10.800,0.700
0.320,0.320,8.300,0.043,32.000,105.000,3.240,0.470,11.200,0.600
0.250,0.200,1.400,0.024,29.000,101.000,3.240,0.540,10.800,0.600
0.270,0.250,19.100,0.045,50.000,208.000,3.050,0.500,9.200,0.600
0.110,0.320,1.600,0.028,12.000,90.000,3.570,0.520,12.200,0.600
0.500,0.380,7.500,0.046,26.000,175.000,3.320,0.540,9.600,0.500
0.370,0.240,6.100,0.032,19.000,86.000,3.040,0.260,13.400,0.800
0.220,0.420,14.600,0.044,45.000,163.000,3.210,0.690,8.600,0.700
0.200,0.310,2.800,0.054,16.000,89.000,2.960,0.450,9.500,0.600
0.170,0.240,8.100,0.121,32.000,162.000,3.170,0.380,10.400,0.800
0.200,0.260,14.700,0.045,53.000,125.000,2.990,0.690,9.400,0.600
0.200,0.270,1.200,0.034,19.000,68.000,3.140,0.370,11.700,0.400
0.390,0.220,2.800,0.036,19.000,113.000,3.030,0.290,10.200,0.500
0.280,0.340,3.600,0.040,29.000,121.000,3.280,0.480,12.100,0.700
0.340,0.350,1.800,0.042,8.000,167.000,3.110,0.410,12.100,0.600
0.210,0.290,1.600,0.034,29.000,118.000,3.300,0.500,11.000,0.800
0.340,0.240,18.350,0.050,33.000,184.000,3.120,0.610,9.300,0.500
0.260,0.290,1.000,0.042,35.000,101.000,3.360,0.480,11.400,0.700
0.280,0.460,3.200,0.058,39.000,133.000,3.140,0.580,9.500,0.500
0.310,0.260,8.600,0.048,47.000,206.000,3.260,0.360,9.100,0.500
0.250,0.290,2.400,0.038,28.000,76.000,3.010,0.360,11.700,0.700
0.200,0.360,1.200,0.032,21.000,78.000,3.080,0.370,10.400,0.600
0.290,0.520,7.900,0.049,35.000,192.000,3.160,0.510,9.500,0.600
0.300,0.290,1.100,0.036,23.000,56.000,3.190,0.380,11.300,0.500
0.400,0.350,5.100,0.026,17.000,113.000,3.180,0.670,12.400,0.600
0.190,0.400,9.850,0.055,41.000,103.000,2.980,0.560,10.500,0.600
0.210,0.310,1.800,0.033,45.000,142.000,3.350,0.500,12.700,0.600
0.230,0.430,3.200,0.035,14.000,101.000,3.150,0.360,11.500,0.500
0.240,0.290,6.800,0.038,54.000,127.000,3.330,0.460,11.600,0.700
0.280,0.310,7.400,0.041,7.000,81.000,3.040,0.470,11.400,0.800
0.220,0.320,12.000,0.066,57.000,158.000,3.600,0.430,9.000,0.600
0.410,0.230,14.800,0.054,28.000,174.000,3.180,0.490,9.700,0.500
0.250,0.330,1.700,0.037,35.000,113.000,3.230,0.660,10.600,0.600
0.270,0.240,12.600,0.044,48.000,118.000,3.040,0.560,10.000,0.700
0.300,0.160,4.200,0.029,37.000,100.000,3.300,0.360,11.800,0.800
0.260,0.340,14.400,0.067,35.000,189.000,3.070,0.530,9.100,0.700
0.240,0.400,1.800,0.047,34.000,105.000,3.130,0.490,12.800,0.800
0.560,0.740,17.850,0.051,51.000,243.000,2.990,0.700,9.200,0.500
0.280,0.290,11.900,0.052,51.000,149.000,3.020,0.580,10.400,0.600
0.310,0.330,2.000,0.033,12.000,74.000,3.290,0.650,12.500,0.600
0.150,0.280,0.800,0.037,43.000,127.000,3.240,0.510,9.300,0.500
0.380,0.280,4.200,0.029,7.000,112.000,3.000,0.410,12.600,0.600
0.390,0.210,10.700,0.098,13.000,91.000,3.030,0.470,9.300,0.500
0.170,0.230,6.300,0.051,35.000,240.000,3.360,0.540,10.000,0.600
0.130,0.290,15.500,0.064,56.000,115.500,3.160,0.410,9.700,0.700
0.610,0.010,8.400,0.041,31.000,104.000,3.260,0.720,14.050,0.700
0.210,0.400,1.700,0.031,48.000,134.000,3.420,0.490,11.500,0.600
0.260,0.320,15.300,0.031,64.000,185.000,3.310,0.610,9.400,0.500
0.260,0.490,5.200,0.040,19.000,100.000,3.120,0.340,10.100,0.600
0.530,0.430,6.100,0.029,6.000,76.000,3.080,0.500,12.500,0.800
0.380,0.280,2.800,0.043,17.000,67.000,3.210,0.470,13.200,0.600
0.500,0.050,2.600,0.054,36.000,146.000,3.430,0.500,9.200,0.600
0.340,0.270,2.500,0.024,40.000,152.000,3.350,0.600,11.900,0.700
0.210,0.290,3.100,0.044,39.000,122.000,3.000,0.600,11.300,0.600
0.260,0.330,10.300,0.039,73.000,212.000,2.930,0.490,9.500,0.600
0.300,0.440,1.500,0.046,15.000,182.000,3.500,0.520,10.400,0.500
0.230,0.270,14.100,0.033,45.000,166.000,2.720,0.430,9.700,0.600
0.280,0.270,17.500,0.045,48.000,253.000,3.020,0.560,9.100,0.600
0.420,0.360,2.400,0.034,19.000,77.000,3.250,0.480,10.900,0.500
0.520,0.490,14.000,0.034,37.000,156.000,3.140,0.380,11.800,0.700
0.260,0.310,2.400,0.043,58.000,178.000,3.420,0.680,10.600,0.600
0.320,0.260,7.900,0.050,53.000,180.000,3.140,0.500,9.600,0.500
0.300,0.490,8.200,0.055,49.000,188.000,3.520,0.580,9.700,0.600
0.300,0.420,14.300,0.045,45.000,213.000,3.180,0.630,9.200,0.500
0.250,0.300,14.400,0.052,40.000,183.000,3.020,0.500,9.100,0.600
0.400,0.170,12.900,0.033,59.000,186.000,3.080,0.490,9.400,0.500
0.140,0.290,9.900,0.056,30.000,91.000,3.190,0.330,9.900,0.600
0.160,0.340,1.700,0.038,85.000,153.000,3.330,0.860,12.000,0.700
0.320,0.350,1.500,0.039,24.000,125.000,3.170,0.640,12.200,0.600
0.370,0.320,1.600,0.029,41.000,102.000,3.410,0.550,12.700,0.700
0.180,0.360,1.300,0.036,40.000,117.000,3.270,0.950,9.500,0.700
0.260,0.320,1.300,0.048,23.000,76.000,2.960,0.460,12.000,0.600
0.220,0.300,2.000,0.050,23.000,120.000,3.240,0.470,10.400,0.600
0.180,0.300,12.800,0.062,19.000,171.000,3.000,0.520,9.000,0.700
0.320,0.340,14.500,0.039,46.000,150.000,3.380,0.500,12.500,0.800
0.150,0.290,1.800,0.044,21.000,115.000,3.100,0.380,10.200,0.500
0.410,0.510,2.000,0.046,11.000,207.000,3.020,0.550,11.400,0.500
0.230,0.560,0.900,0.041,46.000,141.000,3.160,0.620,9.700,0.500
0.400,0.310,3.500,0.046,22.000,147.000,3.150,0.310,12.000,0.700
0.360,0.320,10.050,0.045,37.000,131.000,3.090,0.330,11.700,0.800
0.300,0.250,8.000,0.036,21.000,124.000,3.060,0.380,10.800,0.600
0.220,0.400,1.850,0.031,25.000,111.000,3.030,0.300,11.800,0.700
0.250,0.300,11.800,0.043,53.000,133.000,3.030,0.580,10.400,0.600
0.230,0.680,11.000,0.047,37.000,133.000,2.990,0.380,8.800,0.500
0.290,0.410,7.800,0.046,52.000,171.000,3.120,0.510,9.600,0.500
0.360,0.210,1.500,0.049,39.000,184.000,3.180,0.410,9.900,0.600
0.170,0.350,1.600,0.047,43.000,154.000,3.360,0.690,11.100,0.600
0.250,0.350,6.700,0.039,22.000,64.000,2.930,0.490,10.700,0.500
0.295,0.240,1.600,0.039,29.000,140.000,3.350,0.610,10.400,0.700
0.280,0.260,12.500,0.046,48.000,179.000,3.100,0.520,9.000,0.600
0.270,0.320,1.100,0.034,24.000,110.000,3.360,0.400,12.500,0.600
0.410,0.290,1.800,0.032,26.000,74.000,2.960,0.350,13.000,0.800
0.130,0.360,1.600,0.052,23.000,72.000,3.100,0.500,11.500,0.700
0.400,0.240,8.500,0.055,45.000,151.000,3.200,0.520,9.200,0.500
0.440,0.240,12.100,0.056,68.000,210.000,3.050,0.500,9.500,0.500
0.160,0.250,1.400,0.057,21.000,125.000,3.230,0.440,11.100,0.700
0.220,0.290,1.300,0.036,25.000,68.000,3.240,0.350,12.600,0.600
0.210,0.340,5.600,0.046,30.000,140.000,3.220,0.380,11.000,0.500
0.320,0.250,5.000,0.055,28.000,138.000,3.270,0.500,12.400,0.800
0.345,0.340,1.000,0.068,32.000,143.000,3.240,0.400,10.100,0.500
0.230,0.380,6.100,0.067,20.000,90.000,3.170,0.790,9.700,0.500
0.340,0.520,6.300,0.047,63.000,186.000,3.180,0.440,9.600,0.500
0.280,0.340,3.600,0.040,29.000,121.000,3.280,0.480,12.100,0.700
0.320,0.230,8.500,0.051,20.000,138.000,3.030,0.420,10.700,0.500
0.280,0.250,12.900,0.054,34.000,189.000,3.250,0.430,9.000,0.400
0.260,0.580,7.900,0.041,62.000,180.000,3.070,0.380,9.000,0.500
0.150,0.280,14.700,0.051,29.000,149.000,2.960,0.390,9.000,0.700
0.200,0.260,6.800,0.049,22.000,93.000,3.150,0.420,11.000,0.600
0.255,0.220,2.700,0.043,46.000,153.000,3.750,0.760,11.300,0.600
0.220,0.250,17.100,0.050,44.000,138.000,3.300,0.370,8.800,0.500
0.290,0.440,3.600,0.197,75.000,183.000,3.010,0.380,9.100,0.500
0.200,0.310,6.850,0.053,32.000,211.000,3.310,0.590,10.400,0.600
0.290,0.450,14.300,0.054,30.000,181.000,3.140,0.570,9.100,0.500
0.250,0.270,10.700,0.076,47.000,154.000,3.050,0.380,9.000,0.500
0.280,0.300,3.100,0.039,24.000,115.000,3.050,0.430,8.600,0.500
0.460,0.240,11.500,0.051,56.000,171.000,3.080,0.560,9.800,0.600
0.480,0.480,1.800,0.035,35.000,96.000,3.490,0.740,12.200,0.600
0.250,0.280,1.200,0.040,31.000,111.000,3.180,0.530,11.100,0.500
0.640,0.280,4.400,0.032,19.000,78.000,3.110,0.620,12.900,0.600
0.430,0.280,4.500,0.046,33.000,102.000,3.160,0.560,12.200,0.700
0.340,0.280,7.500,0.040,70.000,230.000,3.140,0.550,9.800,0.600
0.420,0.390,12.100,0.040,61.000,248.000,3.310,0.580,9.700,0.500
0.260,0.740,13.600,0.050,56.000,162.000,3.030,0.440,8.800,0.500
0.380,0.260,7.700,0.053,20.000,103.000,3.270,0.450,12.200,0.600
0.240,0.300,1.400,0.041,15.000,102.000,3.260,0.530,10.400,0.600
0.280,0.340,1.600,0.119,33.000,104.000,3.190,0.380,10.200,0.600
0.330,0.310,1.300,0.020,29.000,89.000,3.260,0.440,12.400,0.800
0.130,0.290,5.300,0.051,31.000,122.000,3.440,0.370,9.700,0.600
0.330,0.280,1.100,0.038,30.000,110.000,3.120,0.420,10.500,0.600
0.150,0.270,11.000,0.035,46.000,116.000,3.120,0.380,9.100,0.600
0.280,0.540,12.900,0.049,62.000,162.500,3.060,0.450,9.100,0.600
0.550,0.260,9.600,0.027,20.000,104.000,3.220,0.730,13.100,0.600
0.260,0.260,18.350,0.084,33.000,139.000,3.170,0.390,8.800,0.500
0.430,0.280,9.400,0.056,29.000,183.000,3.170,0.430,9.400,0.500
0.180,0.310,1.600,0.049,36.000,127.000,3.600,0.670,10.400,0.700
0.340,0.150,1.200,0.053,61.000,183.000,3.090,0.430,9.200,0.500
0.330,0.260,15.600,0.049,67.000,210.000,3.060,0.680,9.500,0.500
0.260,0.330,2.600,0.053,11.000,71.000,2.890,0.490,9.500,0.500
0.290,0.400,7.600,0.024,56.000,177.000,3.040,0.320,11.500,0.600
0.310,0.320,7.600,0.052,35.000,143.000,3.140,0.380,9.000,0.500
0.310,0.320,4.500,0.024,28.000,94.000,3.250,0.520,13.700,0.700
0.360,0.570,15.000,0.052,35.000,256.000,2.930,0.640,8.600,0.500
0.320,0.290,4.900,0.036,41.000,150.000,3.380,0.430,12.200,0.600
0.270,0.190,6.600,0.045,98.000,175.000,3.160,0.340,10.100,0.600
0.270,0.260,11.800,0.053,55.000,173.000,3.110,0.600,9.800,0.500
0.170,0.310,1.600,0.037,15.000,103.000,3.140,0.500,12.000,0.600
0.230,0.350,9.200,0.044,53.000,186.000,3.090,0.560,9.500,0.700
0.270,0.320,2.000,0.034,31.000,102.000,3.160,0.560,12.300,0.600
0.220,0.190,1.100,0.064,36.000,191.000,3.050,0.500,9.500,0.600
0.410,0.270,2.600,0.033,25.000,85.000,3.050,0.340,11.700,0.600
0.500,0.470,1.100,0.037,23.000,126.000,3.210,0.420,10.900,0.500
0.230,0.390,2.300,0.033,29.000,102.000,3.260,0.540,12.300,0.700
0.190,0.310,14.500,0.045,39.000,193.000,3.100,0.500,9.200,0.600
0.270,0.300,1.300,0.040,26.000,84.000,3.280,0.530,10.700,0.600
0.210,0.290,0.700,0.028,11.000,66.000,3.300,0.400,9.800,0.500
0.150,0.320,1.200,0.037,14.000,119.000,3.190,0.500,10.200,0.600
0.320,0.310,6.400,0.031,38.000,115.000,3.380,0.580,12.200,0.700
0.170,0.280,4.700,0.037,39.000,133.000,3.410,0.460,10.800,0.700
0.300,0.220,6.400,0.056,44.000,168.000,3.130,0.350,10.100,0.600
0.300,0.440,18.750,0.057,65.000,224.000,3.110,0.530,9.100,0.500
0.210,0.280,1.500,0.051,46.000,142.000,3.230,0.420,10.100,0.600
0.180,0.370,1.200,0.049,6.000,94.000,3.180,0.520,10.100,0.500
0.230,0.270,1.800,0.043,24.000,69.000,3.380,0.310,9.400,0.600
0.350,0.470,2.200,0.110,14.000,138.000,3.090,0.500,9.100,0.500
0.125,0.250,3.300,0.040,10.000,69.000,3.540,0.590,10.100,0.600
0.420,0.620,19.250,0.040,41.000,172.000,2.980,0.670,9.700,0.500
0.210,0.490,1.800,0.038,44.000,152.000,3.320,0.440,12.600,0.700
0.220,0.260,9.000,0.047,38.000,132.000,3.250,0.530,10.200,0.600
0.240,0.180,2.300,0.050,22.000,145.000,3.240,0.460,10.300,0.500
0.240,0.220,12.300,0.051,35.000,146.000,3.100,0.670,9.400,0.500
0.290,0.050,0.800,0.038,11.000,30.000,3.360,0.350,9.200,0.500
0.360,0.320,1.600,0.039,10.000,124.000,3.300,0.670,9.600,0.500
0.350,0.250,5.600,0.032,23.000,120.000,2.930,0.660,10.300,0.700
0.310,0.300,0.900,0.045,16.000,109.000,2.950,0.390,10.100,0.500
0.250,0.570,1.000,0.062,21.000,122.000,3.000,0.400,9.500,0.500
0.140,0.180,1.400,0.047,30.000,90.000,3.270,0.540,11.200,0.600
0.240,0.300,1.200,0.037,11.000,95.000,2.960,0.360,12.500,0.600
0.250,0.300,1.600,0.046,32.000,134.000,3.420,0.510,10.100,0.700
0.230,0.420,7.400,0.044,56.000,189.000,3.220,0.480,9.300,0.600
0.330,0.280,1.200,0.031,33.000,97.000,3.490,0.580,10.900,0.600
0.200,0.410,1.100,0.060,36.000,104.000,2.990,0.390,9.200,0.500
0.160,0.270,15.500,0.050,25.000,135.000,2.900,0.430,8.700,0.700
0.260,0.500,8.000,0.051,46.000,197.000,3.180,0.470,9.500,0.500
0.300,0.360,2.000,0.052,18.000,141.000,3.380,0.530,10.500,0.600
0.320,0.330,2.500,0.052,40.000,210.000,3.150,0.600,10.000,0.500
0.450,0.650,9.700,0.080,11.000,159.000,3.040,0.480,9.400,0.500
0.210,0.190,1.400,0.046,51.000,131.000,3.220,0.390,10.500,0.500
0.360,0.580,15.000,0.044,42.000,115.000,3.150,0.510,9.000,0.500
0.220,0.380,8.000,0.043,46.000,152.000,3.120,0.320,11.500,0.700
0.220,0.290,8.900,0.046,82.000,188.000,3.300,0.440,10.300,0.600
0.200,0.240,1.600,0.026,26.000,189.000,3.080,0.740,12.100,0.700
0.330,0.410,13.700,0.045,44.000,197.000,3.180,0.640,9.100,0.500
0.260,0.240,9.200,0.044,55.000,152.000,3.310,0.380,9.400,0.500
0.160,0.370,1.800,0.034,36.000,95.000,2.930,0.590,12.000,0.600
0.240,0.270,10.300,0.047,54.000,219.000,3.040,0.450,8.800,0.500
0.360,0.500,8.300,0.053,51.000,202.000,3.200,0.510,9.600,0.600
0.510,0.290,11.300,0.034,61.000,224.000,3.140,0.560,9.500,0.600
0.340,0.100,1.100,0.048,19.000,84.000,3.210,0.380,9.800,0.500
0.280,0.300,7.750,0.031,33.000,139.000,3.220,0.460,11.000,0.600
0.290,0.540,5.700,0.035,54.000,155.000,3.270,0.340,12.900,0.800
0.270,0.330,1.200,0.050,41.000,103.000,3.000,0.450,12.400,0.600
0.340,0.270,1.200,0.026,17.000,73.000,3.080,0.390,10.800,0.500
0.370,0.240,6.100,0.032,19.000,86.000,3.040,0.260,13.400,0.800
0.330,0.300,3.000,0.036,30.000,124.000,3.310,0.400,13.100,0.700
0.190,0.490,15.550,0.058,50.000,134.000,3.420,0.360,9.100,0.700
0.210,0.370,7.200,0.042,36.000,167.000,3.260,0.560,9.800,0.600
0.150,0.270,1.400,0.041,51.000,117.000,3.280,0.380,11.200,0.600
0.185,0.490,1.100,0.030,28.000,117.000,3.550,0.450,10.300,0.600
0.240,0.330,3.200,0.049,68.000,161.000,3.100,0.690,10.200,0.600
0.650,0.120,1.100,0.013,4.000,10.000,3.320,0.360,13.500,0.400
0.190,0.300,12.800,0.053,48.500,229.000,3.140,0.490,9.100,0.700
0.695,0.550,12.900,0.056,58.000,252.000,3.290,0.490,8.700,0.500
0.270,0.340,10.700,0.029,19.500,166.000,3.130,0.480,10.600,0.500
0.260,0.420,7.100,0.045,62.000,209.000,3.200,0.530,9.500,0.600
0.230,0.260,7.200,0.041,21.000,90.000,3.220,0.550,9.500,0.600
0.380,0.340,3.400,0.036,34.000,200.000,3.140,0.760,10.000,0.500
0.210,0.350,2.500,0.040,41.000,186.000,3.320,0.560,12.500,0.600
0.320,0.330,10.400,0.031,47.000,194.000,3.070,0.580,9.600,0.600
0.420,0.340,4.300,0.040,34.000,108.000,3.140,0.450,12.800,0.800
0.220,0.350,1.400,0.050,23.000,83.000,3.170,0.480,12.000,0.700
0.270,0.340,5.000,0.040,18.000,56.000,3.060,0.480,12.400,0.600
0.300,0.210,1.100,0.032,31.000,111.000,2.970,0.420,12.200,0.600
0.180,0.280,9.800,0.039,29.000,113.000,3.110,0.450,10.900,0.700
0.180,0.280,8.500,0.035,41.000,140.000,3.040,0.370,10.100,0.700
0.320,0.360,2.000,0.033,37.000,114.000,3.100,0.710,12.300,0.700
0.160,0.260,7.100,0.054,41.000,224.000,3.380,0.550,10.100,0.500
0.260,0.340,10.900,0.038,25.000,84.000,3.110,0.340,10.900,0.600
0.320,0.430,1.600,0.050,4.000,65.000,3.270,0.470,10.700,0.500
0.210,0.320,2.200,0.037,28.000,141.000,3.200,0.570,10.000,0.700
0.230,0.450,2.100,0.027,43.000,104.000,3.020,0.520,11.300,0.600
0.170,0.300,1.400,0.037,55.000,130.000,3.290,0.380,11.300,0.600
0.310,0.310,9.900,0.040,10.000,175.000,3.460,0.550,11.400,0.400
0.350,0.510,1.200,0.029,10.000,102.000,3.460,0.420,11.900,0.600
0.290,0.500,1.800,0.042,35.000,127.000,3.450,0.500,10.200,0.700
0.220,0.320,1.200,0.024,29.000,97.000,3.200,0.460,13.050,0.700
0.270,0.310,5.800,0.057,131.000,313.000,3.180,0.590,10.500,0.500
0.290,0.550,2.200,0.050,17.000,119.000,3.120,0.690,10.300,0.400
0.290,0.380,10.700,0.038,49.000,136.000,3.110,0.590,11.200,0.600
0.410,0.240,14.000,0.048,24.000,113.000,3.440,0.530,9.800,0.600
0.500,0.260,11.300,0.029,32.000,110.000,3.270,0.780,12.900,0.800
0.190,0.280,3.000,0.054,33.000,99.000,3.160,0.400,10.800,0.600
0.210,0.320,4.800,0.056,39.000,113.000,3.110,0.520,10.200,0.700
0.300,0.380,4.900,0.039,22.000,86.000,3.230,0.580,13.100,0.700
0.250,0.350,1.100,0.054,13.000,136.000,3.080,0.550,9.500,0.500
0.320,0.250,7.200,0.056,47.000,180.000,3.080,0.470,8.800,0.500
0.240,0.300,4.200,0.040,41.000,213.000,3.280,0.490,11.800,0.600
0.320,0.200,2.600,0.027,17.000,123.000,3.360,0.780,13.900,0.700
0.350,0.470,13.300,0.037,42.000,116.000,3.040,0.500,9.200,0.500
0.380,0.140,3.900,0.060,27.000,113.000,3.070,0.340,9.200,0.400
0.260,0.490,8.300,0.047,54.000,191.000,3.230,0.400,10.300,0.600
0.230,0.150,9.700,0.048,101.000,207.000,3.050,0.300,9.100,0.500
0.350,0.490,1.000,0.036,14.000,56.000,2.960,0.330,10.500,0.400
0.220,0.720,6.800,0.042,33.000,168.000,3.120,0.360,9.200,0.600
0.190,0.230,6.200,0.047,36.000,117.000,3.340,0.430,9.600,0.600
0.250,0.420,14.200,0.041,57.000,182.000,3.290,0.750,9.100,0.700
0.160,0.330,1.500,0.033,16.000,98.000,3.140,0.420,9.700,0.600
